 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100, x101, x102, x103, x104, x105, x106, x107, x108, x109, x110, x111, x112, x113, x114, x115, x116, x117, x118, x119, x120, x121, x122, x123, x124, x125, x126, x127, x128, x129, x130, x131, x132, x133, x134, x135, x136, x137, x138, x139, x140, x141, x142, x143, x144, x145, x146, x147, x148, x149, x150, x151, x152, x153, x154, x155, x156, x157, x158, x159, x160, x161, x162, x163, x164, x165, x166, x167, x168, x169, x170, x171, x172, x173, x174, x175, x176, x177, x178, x179, x180, x181, x182, x183, x184, x185, x186, x187, x188, x189, x190, x191, x192, x193, x194, x195, x196, x197, x198, x199, x200,y
1,17,35,31,-18,-14,13,23,-39,36,9,1,-29,-11,34,-24,-25,-25,-44,46,-35,14,32,26,-39,-17,-6,20,24,38,24,41,4,8,-13,37,11,-50,-25,22,36,1,39,23,40,22,49,32,14,21,27,29,-16,-26,-30,-4,-26,14,32,14,1,5,4,22,30,7,-26,-10,7,-35,28,-8,16,16,31,-28,-13,29,-47,17,-1,-4,-39,0,-14,-18,12,10,46,-7,-27,-37,14,-7,35,-41,-50,25,-35,-27,40,43,16,6,8,-38,-6,12,42,-3,-22,-44,9,-10,6,45,22,-33,-29,-17,-24,-40,-4,7,-30,47,16,-30,21,32,-7,11,24,25,33,49,38,-24,10,-5,-11,4,-33,14,44,24,8,-19,7,29,-19,34,6,-7,-10,26,-10,-45,12,-40,3,-46,-13,-23,-4,-31,42,50,-39,1,-40,-34,-46,-23,30,15,-50,-46,12,8,-1,9,-43,-46,-48,-3,30,-8,-32,-9,-32,22,-38,6,15,-26,-9,6,-27,-31,200.6
1,23,50,-15,-7,-24,32,24,44,36,-14,-33,-16,11,-26,-11,13,-13,35,21,-29,-24,40,43,-12,-5,-27,12,2,-5,1,21,-33,0,-44,11,-8,38,-16,-49,-11,-14,-32,23,48,-42,28,-24,-39,13,48,-17,39,37,42,43,48,-35,-30,-35,10,-13,37,-6,3,43,-46,45,-4,-46,13,1,-43,31,-27,-46,6,18,47,-17,-20,44,-18,35,-4,-26,27,-41,-45,13,-25,-19,50,-39,25,2,20,-5,-38,32,-34,25,-18,-27,-28,-29,44,-6,39,40,27,-32,0,-41,19,46,50,-5,22,21,24,47,-49,23,24,-7,41,-41,4,-47,41,20,-6,39,9,16,-41,2,-41,15,-8,3,-1,42,-22,-32,3,-23,-21,-26,14,-47,37,15,26,10,24,-17,19,-22,-14,-25,48,30,-37,7,-38,40,25,-29,4,-34,-10,-48,24,18,-30,44,11,-34,-33,41,-31,-46,6,11,-20,-21,44,50,7,46,-26,-29,26,-46,-6,4,10,-32,136.2
1,-9,-37,-49,32,32,25,-35,19,18,-7,35,2,-17,-47,-28,5,-20,2,35,-26,1,-43,-31,-8,45,11,-38,-12,-36,22,-27,6,1,-26,-47,-18,15,-32,17,50,-23,1,1,-23,-30,23,32,1,41,-18,25,-8,-44,10,0,-50,-29,-22,-45,-49,50,-22,-27,-34,2,-24,-2,-34,-39,32,-35,-46,-18,-18,-19,-31,-46,-37,20,12,-5,-40,-47,1,20,-31,-32,7,-37,-27,-25,29,1,-2,45,19,25,-42,35,2,40,17,6,39,49,38,-43,20,17,-7,-19,-39,3,-50,-21,39,36,-37,-38,49,-14,-13,27,3,1,21,38,42,-5,-12,-7,-15,-46,16,-27,20,3,-20,-45,-31,23,-14,47,42,-48,42,-4,4,-46,8,-32,-44,11,45,-25,-38,-19,-38,-47,26,1,-37,-40,5,29,50,41,48,46,46,-34,18,48,29,-25,16,21,22,-31,-9,46,-13,-2,7,48,23,-15,-22,36,-46,21,-48,-33,-3,-27,12,-3,-36,9,-247.1
1,-8,-41,-9,27,24,-30,-49,-11,41,-11,9,-19,-49,12,-5,-26,10,-32,9,4,20,-21,-26,22,-3,-12,45,25,35,25,-16,43,1,25,19,-26,45,-13,-21,1,-8,4,-1,-7,-34,44,17,-8,28,42,46,-37,-29,37,1,-16,-26,-38,-42,25,37,-8,17,-13,34,-48,-23,28,-11,7,46,31,27,-6,41,43,-47,7,-16,32,-1,47,11,20,-1,-38,-47,23,-26,-39,-3,27,-30,30,31,-47,32,-43,-3,37,-20,-8,-16,-43,2,-26,16,6,31,17,-47,46,13,-20,15,-39,-8,-16,0,-18,-38,13,-41,49,-8,40,-49,41,13,-36,27,44,7,-40,17,25,-16,-18,47,32,49,16,27,-23,47,-42,-46,-12,-42,4,21,-30,33,-4,-32,-25,-49,36,-35,14,-50,8,-27,-27,19,40,14,-48,39,11,0,3,-24,-23,31,-28,-49,35,-23,-41,-45,14,47,38,-41,31,29,27,-17,44,-10,-17,-32,-20,-28,37,36,2,5,-57.2
1,24,-38,-45,-23,-45,49,-43,44,50,8,-30,25,13,0,21,-33,-25,-32,46,-49,1,6,-42,0,24,-12,-12,10,-27,40,-36,48,19,36,41,24,34,14,-17,-1,-29,4,41,1,-47,-23,18,-21,-5,13,47,46,-32,-46,-39,8,-8,-1,-33,-18,-11,49,46,24,0,36,-37,-50,-35,-4,-1,-14,16,-11,3,-14,17,37,-19,28,-34,-23,-10,-50,-18,1,9,-10,-50,26,22,-45,-10,17,29,41,-32,42,41,-17,-47,-45,-14,20,-39,39,-45,-6,26,-14,-29,42,13,11,42,11,-38,-34,-49,29,9,23,34,49,-44,-22,5,-26,36,-39,-26,39,-33,10,8,45,-2,13,-12,40,49,-25,-3,-22,3,-45,39,-19,-29,40,-41,30,-21,9,-5,-49,37,50,42,-12,-39,-35,-24,45,25,35,39,40,-37,43,-5,29,-33,9,23,20,14,11,17,1,-33,26,48,-38,-50,-42,-37,3,-43,21,41,35,37,-33,-5,-23,18,-17,33,-7.1
1,-3,-25,-22,42,-41,37,14,-5,-34,-25,-38,-17,-42,4,47,-30,5,-46,50,-43,29,-14,49,-21,-28,32,25,-34,-35,24,49,12,16,-24,4,25,29,-33,36,11,-42,48,45,-34,2,7,-48,-44,12,18,30,-44,-46,-6,-15,43,-25,26,-42,-10,0,24,19,32,16,39,6,-5,-45,-43,22,31,-45,-18,13,-27,40,-18,46,-33,50,25,-27,20,-31,-26,-21,-40,17,-47,-33,-34,27,36,48,-7,-10,-31,4,-5,43,42,42,48,-26,5,37,-37,37,32,47,2,-27,36,39,-42,-41,-33,-32,26,37,-49,8,14,3,-29,23,43,-44,43,-46,50,34,46,13,-43,-34,0,37,19,48,33,-29,-30,18,26,-22,-6,9,-37,36,-5,-36,-6,-42,18,-19,-3,10,-46,-11,14,-47,40,-24,-18,13,-8,32,0,-39,-4,49,49,16,17,24,45,27,-18,-43,12,-7,38,-45,2,5,-47,15,32,-43,21,-5,27,10,21,-42,39,30,-78.2
1,7,-12,41,-48,-13,5,18,20,45,-22,-4,43,-49,-43,-15,40,30,3,-40,33,-32,42,6,5,-47,-18,31,-10,-10,19,-31,13,-43,26,-19,-40,-20,16,30,41,44,42,33,12,49,-32,-33,-6,21,-23,43,5,36,-2,26,39,30,6,45,37,-25,-36,-35,49,6,-3,25,37,-38,4,27,22,-39,-24,-17,-41,-6,-34,-30,31,-40,-38,-48,46,11,28,0,-44,-16,-6,9,-25,-26,25,40,31,38,14,-17,50,34,26,21,45,-49,21,20,-39,37,40,43,47,19,11,8,46,-12,24,-49,-12,35,-23,-21,-42,18,-32,5,5,-2,38,4,-19,-20,41,42,-19,11,12,-7,-36,-33,-49,27,36,12,-15,31,50,-42,-1,-46,43,26,-17,18,-41,-32,-28,14,16,27,-33,48,-44,-43,39,-47,-15,-34,-38,-1,-16,-37,42,36,25,-24,-17,-9,-49,32,-5,10,-27,-6,-23,-18,12,-34,12,-22,9,29,42,-19,2,-4,-50,3,186.2
1,13,-37,18,47,-24,10,-2,18,2,31,-42,3,-22,-31,-37,-33,-21,-44,-35,42,39,27,36,-3,-29,27,-6,-10,-28,-5,43,1,8,-23,-37,0,37,12,-33,-46,-42,42,8,-13,27,-13,-30,-44,-41,-14,14,49,29,-1,-39,-50,42,6,-44,30,17,15,-19,41,42,-6,-10,-6,22,-26,-1,31,32,23,34,-25,-41,-47,-19,-32,-45,11,33,35,-41,45,1,-50,-34,7,-4,33,-29,27,-11,30,-29,-5,40,9,19,-12,-11,-33,27,-28,-8,36,43,-11,21,48,50,3,32,25,-37,-18,-9,46,5,37,-6,27,14,33,-28,1,-22,-39,-41,13,0,-35,30,-24,-13,38,29,-21,43,-35,44,8,-16,25,-18,-36,24,-11,-41,-22,-24,4,-46,6,-14,-24,-44,-20,-12,32,44,4,13,-11,-4,17,44,41,12,36,-45,5,-40,-44,-20,-42,-30,-47,-2,-21,-19,-10,33,-48,46,36,45,18,-35,49,-35,25,-32,29,-36,15,-5,26.7
1,-43,-29,-44,9,-23,-22,-15,50,8,-6,-31,-23,8,-2,-26,48,48,43,43,33,38,10,14,2,-9,-11,21,-31,-31,-49,-20,43,-28,-13,-33,-1,-19,3,-2,39,13,-17,32,-30,32,-45,-33,-5,49,26,44,2,-49,7,-47,-8,12,-10,-22,-3,-9,8,-11,14,11,7,29,42,-41,44,-4,-12,-24,-23,8,24,50,-9,-32,14,33,-39,32,34,-15,35,42,13,-25,-31,-40,16,-6,-1,46,-46,-45,25,13,31,18,-42,-32,44,-48,-8,18,-49,-1,36,15,-19,14,-4,-36,49,47,23,-23,38,8,-13,-30,-49,3,-35,23,-26,40,-15,-45,7,-41,40,-33,-39,49,35,-38,-3,-14,-7,29,16,5,9,14,-32,48,8,-45,6,45,42,-27,-3,-43,46,22,13,47,-7,37,-44,49,-47,34,47,4,47,-40,6,-45,39,-28,11,-37,2,-5,-39,-41,0,-17,21,-42,6,-33,-35,-32,5,-6,-36,14,-20,37,-21,50,21,42,-46.7
1,3,-17,-49,-41,-12,6,-19,15,-14,-1,-41,-3,9,-24,-4,-21,-16,-49,-38,-35,36,-16,9,17,48,6,3,43,-29,40,35,25,39,2,0,-23,-42,-3,8,-40,46,-16,-27,-30,10,19,-1,10,-14,12,25,-28,12,50,39,-25,-29,-43,-32,-7,14,19,34,2,-30,50,-5,45,-4,-47,-46,-43,-13,-23,-22,13,12,-7,-28,49,21,13,-30,-18,-22,25,8,0,-2,26,9,-39,-40,-8,-20,-20,-9,25,-25,3,-6,46,-24,-3,-27,4,-41,35,14,-19,-1,-16,10,-15,17,39,26,41,-46,-26,-18,13,-49,-8,21,-19,22,-39,23,13,-20,-34,9,6,14,32,27,-11,-18,-10,21,-2,24,47,33,-44,35,9,47,39,-1,-22,-33,0,20,38,-2,-8,49,-30,-46,45,-48,-21,1,-18,27,44,22,-41,-17,-8,-27,23,-46,-45,30,40,14,-8,-6,-38,21,12,-21,-44,-1,27,-36,-36,13,36,-42,15,-36,-25,48,42,35,-172.1
1,19,17,-33,27,40,7,31,45,-48,-14,-25,-6,31,-47,31,-42,49,38,7,25,18,-13,-47,3,-4,-15,18,-13,-18,9,-28,17,-25,-45,-41,-36,-22,6,25,-20,43,50,-9,-11,20,-29,-3,18,25,20,-41,-7,-43,-38,12,-31,-3,-21,6,-5,38,-6,28,29,-34,37,43,-6,-7,-16,25,-49,-17,-35,-10,19,-48,3,-13,-6,-28,-38,3,-21,41,-36,-2,-46,-40,21,-1,48,-36,44,-7,-20,30,-15,25,39,19,-35,6,19,47,46,-47,15,-2,-44,25,21,-32,44,50,-41,-42,-36,-37,35,35,-22,32,49,-29,41,46,18,-24,-14,-28,11,1,29,46,-37,24,50,28,39,22,3,-25,7,-4,41,16,-30,-46,-5,21,39,-11,-31,4,-23,-41,-35,45,-15,1,-34,13,18,11,-26,31,-15,40,-26,40,12,27,-36,-32,40,21,0,26,26,11,-3,-20,50,16,0,-24,25,15,37,27,-35,20,-45,-1,-20,-21,-21,-19,-102.7
1,-31,4,-30,31,47,-50,15,2,22,-36,45,-37,25,-9,-7,-10,23,10,-17,-37,-26,-31,6,-44,39,11,5,-31,7,1,-34,26,-46,-13,-28,17,-47,3,-31,25,17,-37,4,-43,-30,14,-37,9,-27,-4,-12,-37,16,45,-31,-30,-29,-9,-45,28,8,-28,-31,-22,9,-43,45,-22,10,30,-47,43,9,7,16,-5,37,30,-47,-41,-25,-42,-27,7,19,-42,28,40,-35,33,-16,23,21,-31,-50,46,44,46,-26,-31,-9,44,29,-50,-34,-6,-5,-47,40,-35,-38,-35,40,-49,-12,8,-40,32,-37,42,-19,-37,15,-49,50,-19,48,43,-24,-29,-39,-16,31,40,-16,47,-50,-5,50,40,-24,29,21,-35,30,26,-11,6,7,3,-36,38,-18,29,40,-19,-41,3,-27,-48,-10,-49,-48,-30,7,-14,-34,7,-3,33,-37,-10,11,0,5,-44,-25,11,-21,33,30,-7,20,-39,38,-25,-7,13,28,-18,15,-33,-17,17,-13,7,19,-30,30,-255.1
1,33,-48,9,-28,-21,-41,-7,-49,-50,-47,-20,33,33,-11,-31,45,-24,-6,-47,40,39,-15,-30,-45,-15,4,-41,8,39,-21,-13,21,-19,47,43,-24,22,-14,-23,22,-45,-26,-29,39,13,-44,-1,6,-34,2,-39,-46,3,-19,-40,4,1,-31,-39,-10,-36,-1,-40,-39,-39,20,-13,33,-45,14,4,27,4,-9,-19,-33,-3,30,-11,14,48,0,18,1,-3,-6,-46,49,-21,-34,-12,-7,-19,-2,4,-8,-33,7,-26,39,38,-6,-18,-9,2,13,8,49,-7,13,12,-10,-38,47,7,10,-10,12,8,-14,-6,12,-5,25,-41,50,-34,44,-28,-44,-2,-41,-34,30,1,18,-7,25,-17,2,-12,45,8,0,7,-35,-41,14,27,-17,50,37,45,-6,11,21,-41,-7,-20,-18,-35,-6,-9,48,-26,42,-18,-17,-17,15,1,21,-25,-42,-30,33,-27,47,-4,16,46,-5,2,7,5,29,44,15,38,-27,13,19,17,20,17,7,12,49,6,-412.2
1,45,-21,-44,-19,4,32,1,-14,-46,-37,32,-13,-41,43,5,-18,-2,-50,-25,29,4,-2,-9,-27,31,-40,6,-46,-12,-30,-24,49,-1,50,46,-48,31,-3,-11,1,-24,37,38,-49,30,-41,-17,44,-41,8,22,13,-45,29,2,3,5,-43,-27,10,-23,-1,-26,-8,-2,-30,-5,-22,-17,34,-4,9,-14,50,-23,-35,-42,10,-42,-33,-32,-4,-3,40,41,15,-8,-38,23,15,-12,16,31,-22,-42,-22,-2,-31,-27,-3,19,19,23,-46,18,50,-30,27,9,45,10,-7,-43,23,-17,14,-12,-9,-8,27,23,30,-42,3,-42,33,-3,-28,-49,20,-14,20,-46,25,-9,-11,24,11,32,49,-29,-43,-8,45,31,-9,9,35,-2,17,-23,37,-3,-15,-45,-29,-32,3,-41,36,39,-5,-28,10,-31,13,49,9,40,30,-26,-40,37,16,22,-17,23,47,34,-30,13,-40,-43,26,-38,29,47,47,-19,23,32,37,-33,-47,-4,-47,16,-6,-22,-172.2
1,5,40,2,-18,26,34,20,26,6,16,9,-7,-22,-14,-34,21,-2,45,-17,-6,43,-45,42,29,-27,46,-26,43,-23,18,-30,-1,7,23,31,49,6,0,24,29,32,50,-29,26,-49,-47,-4,-1,48,30,9,40,35,0,18,24,-39,8,-18,-11,-25,3,38,-2,42,-16,-37,-37,0,3,8,-19,2,29,-44,-31,-2,-31,-16,-38,49,43,-49,-1,-41,-14,40,37,10,-29,42,2,-10,-5,50,48,29,29,-39,45,-18,19,-25,0,-36,49,20,12,34,-47,24,-2,13,-8,47,22,-6,36,-26,-47,24,-34,5,-37,11,-29,-39,-44,50,39,17,-19,7,9,32,-13,7,1,16,-44,4,-11,4,-34,-3,-34,4,7,19,29,11,-8,11,32,-29,38,-48,49,10,-48,37,-23,50,-40,36,31,-3,-42,48,-38,-36,-32,-32,-16,-50,-19,-34,5,39,35,50,-1,43,-24,-20,-36,30,50,-38,-10,-49,50,-17,-50,26,-32,-2,-28,43,290.6
1,-39,-49,23,-21,-31,-44,-20,0,-28,1,-12,24,-34,3,16,-8,0,-4,-29,-1,9,-23,-34,-26,10,33,50,-6,-20,38,-14,-8,39,-42,-13,24,31,17,41,20,-33,45,-41,-17,-2,25,-9,14,38,13,-38,-38,6,45,-48,-34,27,-49,10,24,5,13,32,-40,21,-32,34,-32,2,24,4,-15,19,13,19,33,-47,26,-38,7,-46,41,19,11,35,21,27,-23,-12,-48,-50,44,15,-2,-47,-48,17,3,37,35,-23,-10,-31,12,19,4,-40,-12,-20,39,46,-50,29,-20,11,13,-49,-47,6,-11,-44,7,49,-13,21,-49,-11,-47,5,-25,38,-2,-19,-43,26,50,-23,2,-46,7,-10,16,8,-32,46,35,-3,47,39,-48,-48,11,-25,-50,48,47,19,-13,16,40,-22,4,-13,10,-23,29,-25,4,-20,46,-39,-14,11,-15,-30,7,36,17,-31,24,-15,-29,-50,-23,39,49,40,7,-49,5,-4,-21,-42,-1,5,-15,44,31,6,-125.1
1,40,-8,-17,-25,-47,18,-39,-24,3,28,-39,44,29,50,44,22,38,8,11,-40,9,-34,-28,5,41,-13,-41,43,-20,6,-2,36,49,31,27,18,-36,38,10,-17,-19,21,43,-41,20,37,32,7,-40,-42,17,20,41,39,41,32,-25,50,24,-29,-28,38,-44,37,18,33,-30,-2,-14,30,31,17,0,24,-7,-30,-24,41,-7,-14,49,-40,22,40,15,12,21,7,-22,-40,-6,0,48,1,-48,-19,50,-28,29,-14,-49,-25,-48,-33,49,-39,-13,-26,-49,-3,11,-50,7,-18,40,38,11,-24,-40,39,-48,5,-46,16,22,23,13,21,45,-9,23,12,16,-8,-5,-19,3,-1,-29,5,46,32,5,2,31,-40,-45,-43,-48,-34,46,-46,21,16,20,-42,-12,-18,29,49,-11,-32,10,21,10,21,-49,-38,-31,40,-17,-36,-13,38,-18,-33,14,-12,41,16,-30,36,-14,7,-33,-45,15,5,-47,-41,3,-42,-23,29,-4,37,0,-37,16,230.5
1,19,-48,15,34,-10,-31,32,-27,33,36,-36,-35,-45,16,1,-22,34,-27,43,-12,43,-48,42,-49,46,20,-3,-1,36,10,31,5,-21,-5,-46,19,14,2,42,-3,-12,-45,12,-41,22,29,-12,5,-49,47,9,45,15,0,12,11,37,25,-41,-12,-50,6,9,-21,-50,-21,48,15,32,40,28,-31,11,-45,-22,49,34,-18,3,2,-21,29,-4,44,45,-43,-30,-3,-2,-21,36,-2,35,-6,28,2,24,25,-34,5,-20,10,-10,42,15,-16,40,-36,-17,-41,16,12,4,28,-29,-2,1,-8,46,49,-13,31,-3,39,41,41,-10,14,-19,-28,35,12,32,41,-31,-38,-25,25,43,8,0,-25,36,-47,-48,-44,2,-30,-36,-3,-32,2,44,-19,-44,34,-29,-4,-36,3,-16,49,31,32,40,50,10,31,24,2,-46,-26,27,40,44,-4,12,-5,16,27,42,0,45,1,32,-50,-15,19,-38,-1,-29,-4,-37,18,44,19,17,3,-1,142.2
1,-43,-46,-31,48,-2,25,41,44,-47,-14,-25,-4,44,25,-10,-39,6,-44,-4,-25,35,11,-38,-20,24,31,-27,-41,-37,26,-26,37,-4,-6,34,44,-32,-9,3,38,-7,28,-17,-48,3,23,-37,25,-5,9,16,-21,36,-5,-25,10,-25,-36,-15,-46,6,9,42,-48,-48,-9,12,38,32,32,25,-26,9,-42,-23,28,-3,-10,-31,9,16,35,38,1,-21,-37,27,-30,-23,-39,-25,34,-13,33,2,-45,-27,30,43,22,11,-16,12,37,-42,5,-20,-29,12,-1,30,-23,-16,18,-6,-21,-3,38,0,-10,15,-9,40,-49,40,-43,-43,29,38,16,0,-36,16,29,-50,24,-17,-19,12,45,30,-9,38,30,25,49,-41,38,2,9,-22,-34,16,34,35,5,42,8,-17,29,-27,34,43,6,-22,10,46,11,41,7,-28,-14,49,-41,-34,-11,24,42,-23,-25,-34,5,-42,32,-46,43,-14,46,0,19,-10,-11,-32,-17,45,-4,9,7,24,-196.9
1,-35,-37,46,1,28,21,-17,-33,-39,-26,-40,-14,-10,-19,-6,-29,-15,-48,-27,-19,-32,9,21,8,-7,20,-32,6,-22,25,-21,-7,5,41,11,-18,11,44,-35,22,35,-25,25,41,-28,35,29,8,38,-49,39,-45,-24,-25,-21,20,12,-2,-25,6,39,4,16,-7,-6,-24,-8,21,36,7,-41,-14,-1,34,-23,21,18,-45,45,5,23,-1,-23,50,25,6,-15,-48,-47,10,8,9,30,-27,-49,-27,-35,-7,10,-49,17,19,-47,32,2,-20,-32,-30,-49,-37,-9,-9,12,18,-44,-48,-26,-9,-46,44,-50,13,2,30,2,4,19,18,13,-22,-15,46,48,-12,27,-1,-15,46,-15,-14,-42,27,-7,-14,-40,-1,-11,-50,40,-7,45,40,22,-38,-15,-26,16,-47,8,46,-18,43,7,46,47,-16,-6,-19,46,-4,-16,20,39,27,-45,49,-24,-40,50,32,4,10,-12,42,22,23,-35,-46,-7,23,50,25,-19,-28,20,-22,6,30,9,-129.2
1,-33,-25,9,3,-37,-14,9,29,-22,19,-6,26,39,-47,-37,31,25,3,12,29,46,-49,-6,-14,-18,17,22,10,39,1,36,23,-7,-40,-25,-28,-38,0,-50,-44,36,-6,33,24,-37,46,-30,39,-36,33,-17,-41,34,-6,-5,32,27,-34,-42,-19,-16,10,-47,27,20,46,15,33,-5,16,39,-20,26,21,21,40,-17,41,-6,-37,-11,27,-27,39,37,-16,21,13,1,29,45,1,-46,14,-23,24,9,42,6,21,-27,-39,17,16,-2,-13,5,-3,45,15,11,-17,-9,0,39,45,34,9,7,-50,-47,-33,1,-43,-2,-6,-3,-44,-48,-47,-7,42,31,-40,7,-22,-3,-39,-8,-9,-8,-48,-9,34,2,-21,-6,-49,4,-50,-48,-27,35,3,-20,-18,14,27,-46,-18,-4,-2,-27,43,8,31,-29,21,8,-21,29,-50,-19,36,0,-1,31,44,0,-16,10,2,7,-6,22,3,-8,-49,46,-3,-17,-42,11,6,-50,35,-14,38,5,-110.8
1,11,-34,50,11,-37,35,27,12,15,20,-38,15,-21,-20,38,-10,18,-44,32,19,-48,45,-49,27,5,8,-7,-45,10,-19,-23,37,-37,-24,-3,-23,28,40,5,-42,9,17,24,5,14,-23,11,-19,-16,-42,-50,-48,-47,18,-5,-26,-25,38,-20,2,35,7,-12,49,-1,2,42,-24,-43,-4,-15,17,30,25,38,-7,18,-2,24,-49,6,-10,20,-25,-42,-36,0,50,-48,-4,-33,37,19,-28,1,34,-10,-8,-40,-3,5,-39,-37,-16,2,17,27,-31,31,-34,38,-13,-27,7,-22,-19,22,-6,-20,-10,40,-36,43,-26,-14,-6,-42,26,36,35,-28,-10,12,-48,-10,30,19,33,49,0,16,2,3,39,-41,31,-31,-3,-25,-35,3,31,-21,-5,22,-19,39,30,-44,-9,-20,-21,-3,8,48,38,-13,16,20,-49,32,-15,4,-50,40,-21,32,25,-8,23,7,45,-31,36,-11,41,34,45,-14,40,-15,16,35,32,40,32,-15,43,-36,-99
1,22,11,12,-44,-36,13,13,-41,-40,-13,1,-1,44,-5,18,-4,0,9,-21,-6,45,-32,29,-23,-47,-23,-34,1,12,26,15,50,-14,-23,-44,-34,6,19,-25,16,22,-8,-36,16,3,32,-39,-48,-44,-10,-37,-49,-26,8,-22,44,1,-40,-39,30,2,26,29,38,19,1,-47,-26,-31,45,6,8,-14,20,-27,5,-32,-50,-26,-26,-44,-13,-25,47,45,-31,41,-38,47,-49,42,-2,-7,20,-48,-38,-29,-45,-48,-44,17,9,14,19,-22,3,-26,-38,3,-2,-13,9,35,-22,6,-5,-36,-38,-27,27,30,-36,41,-28,35,43,-50,-45,15,-47,28,-19,12,-8,50,6,45,-27,-15,-36,-13,22,-11,38,16,11,50,-4,23,-28,-28,-32,-13,-37,-43,-29,22,-43,43,-14,27,20,-17,-46,28,-17,-23,-11,-28,12,-31,10,50,8,-3,15,-31,-4,28,42,19,16,27,22,29,34,43,-33,41,1,3,-16,37,3,-12,-19,36,15,20,-246.7
1,24,43,5,-17,42,-38,-3,-27,-19,9,-50,40,44,16,16,15,-39,-1,-27,-22,-45,24,-3,-11,-23,50,-6,8,1,25,44,-25,18,-2,-26,9,10,-13,32,8,47,-2,-3,40,-36,29,-29,-25,44,-6,-31,15,35,-18,21,-39,-18,-36,19,-1,5,-22,-10,-28,26,15,-2,-49,18,-21,-25,14,28,-12,-30,8,-34,-9,33,26,1,18,-9,-15,50,-39,-4,48,42,31,-3,-4,-42,37,19,0,-33,33,-32,36,-39,-7,-35,5,-2,-49,-38,14,-42,11,-44,10,45,-3,45,45,-26,-43,42,-35,38,-46,-23,13,8,12,29,25,-6,13,-24,-28,23,-8,27,-30,-7,6,0,2,33,6,28,28,-48,22,-12,43,29,46,24,-17,17,-49,12,-26,13,-44,15,24,20,42,46,-42,50,-12,-22,-42,10,28,10,-7,-16,-13,37,-48,26,41,46,-30,36,-15,-31,2,-14,-3,-8,16,4,-43,-45,40,15,-50,48,14,-46,-25,22,33.1
1,15,19,49,24,-48,-49,10,22,27,0,-17,14,-49,18,33,-30,21,-20,12,-14,0,19,-9,-11,-17,-43,-14,13,-39,-23,-15,26,46,50,-35,15,-50,25,-14,-6,41,19,-43,9,-48,6,29,23,2,-10,25,-49,26,32,-10,25,39,-8,-12,17,-15,23,-42,-19,22,-26,12,-12,15,48,32,6,-18,39,31,-16,-5,9,-43,47,15,-2,15,-10,-20,21,-35,35,-37,3,1,-36,42,10,-39,-21,0,23,17,-36,20,-1,-14,18,-47,-34,-48,-2,25,26,-39,-10,-27,-8,-4,3,-38,11,-46,42,30,5,-44,-13,31,-33,16,-20,41,-17,-5,-24,-2,31,45,1,48,47,16,-12,-12,-7,-6,11,35,41,31,47,-33,35,39,14,-45,11,-50,37,28,17,-34,-16,16,11,11,30,-42,5,47,-45,-33,12,-41,5,-46,4,32,5,-6,-22,2,-23,-38,-44,41,35,17,42,21,-40,-26,3,-39,6,31,22,-49,39,43,48,10,35.7
1,-41,10,19,-20,-20,-28,-39,36,-18,-10,-47,10,-32,26,0,-48,-42,-43,-11,-32,-19,43,46,3,23,17,4,-23,-25,2,37,-16,28,5,14,-43,-6,-8,9,26,-2,12,-15,16,-47,2,-15,-39,9,-10,47,7,-18,42,-41,21,-25,14,48,0,-35,34,35,9,-45,-36,16,-1,-28,42,41,20,3,43,-48,-27,-6,-47,-16,-48,-7,-20,9,26,39,-15,-38,-37,49,-40,13,30,10,-37,-12,-19,-22,20,30,0,11,-13,37,31,-21,39,-47,23,42,-13,-9,-16,-16,17,26,-28,-49,5,-15,16,-19,48,-5,41,28,-1,-28,-45,-32,18,-29,-4,-46,24,-24,-17,12,46,22,-31,-18,30,-30,-18,-4,12,4,-3,-34,5,-38,-3,-31,-27,-46,47,22,-24,18,6,10,5,-49,15,-21,44,14,7,39,-48,-7,38,32,13,-31,-23,41,-10,-10,24,11,2,-30,30,-9,41,-8,-38,-34,26,-16,-7,-19,-48,-43,-24,12,-13,33,-41.1
